Id,price,volume,bid_price,ask_price,bid_volume,ask_volume,MM1,LC1,MT1,MRT1,NT1,DDPG1
179,99.85762790654285,0,99.83156968513558,99.88262790654285,2,1,0.0,-0.0,-0.0,0,-0.0,0.0
180,99.85762790654285,0,99.83156968513558,99.88262790654285,2,1,0.0,-0.0,-0.0,0,-0.0,0.0
181,99.85762790654285,0,99.82326596375424,99.88262790654285,178031,1,0.0,-0.0,-0.0,0,-0.0,0.0
182,99.85762790654285,0,99.82326596375424,99.88262790654285,178031,1,0.0,-0.0,-0.0,0,-0.0,0.0
183,99.85762790654285,0,99.82326596375424,99.88262790654285,178031,1,0.0,-0.0,-0.0,0,-0.0,0.0
184,99.85762790654285,0,99.82326596375424,99.88262790654285,178031,1,0.0,-0.0,-0.0,0,-0.0,0.0
185,99.85762790654285,0,99.82326596375424,99.88262790654285,178031,1,0.0,-0.0,-0.0,0,-0.0,0.0
186,99.85762790654285,0,99.82326596375424,99.88262790654285,178031,1,0.0,-0.0,-0.0,0,-0.0,0.0
187,99.85762790654285,0,99.82326596375424,99.88262790654285,178034,1,0.0,-0.0,-0.0,0,-0.0,0.0
188,99.85762790654285,0,99.82326596375424,99.88262790654285,178034,1,0.0,-0.0,-0.0,0,-0.0,0.0
189,99.85762790654285,0,99.82326596375424,99.8899407173783,179793,1,0.0,-0.0,-0.0,0,-0.0,0.0
190,99.85762790654285,0,99.82326596375424,99.8899407173783,179790,1,0.0,-0.0,-0.0,0,-0.0,0.0
191,99.85762790654285,0,99.82326596375424,99.8899407173783,179790,1,0.0,-0.0,-0.0,0,-0.0,0.0
192,99.85762790654285,0,99.82864223479292,99.8899407173783,3,1,0.0,-0.0,-0.0,0,-0.0,0.0
193,99.85762790654285,0,99.82864223479292,99.8899407173783,3,1,0.0,-0.0,-0.0,0,-0.0,0.0
194,99.85762790654285,0,99.82864223479292,99.8899407173783,3,1,0.0,-0.0,-0.0,0,-0.0,0.0
195,99.85762790654285,0,99.82326596375424,99.8899407173783,179790,1,0.0,-0.0,-0.0,0,-0.0,0.0
196,99.85762790654285,0,99.82326596375424,99.8899407173783,179790,1,0.0,-0.0,-0.0,0,-0.0,0.0
197,99.85762790654285,0,99.82326596375424,99.8899407173783,179790,1,0.0,-0.0,-0.0,0,-0.0,0.0
198,99.85762790654285,0,99.82326596375424,99.8899407173783,179790,1,0.0,-0.0,-0.0,0,-0.0,0.0
199,99.85762790654285,0,99.82326596375424,99.8899407173783,179790,1,0.0,-0.0,-0.0,0,-0.0,0.0
200,99.85762790654285,0,99.82326596375424,99.8899407173783,179790,1,0.0,-0.0,-0.0,0,-0.0,0.0
201,99.85762790654285,0,99.82326596375424,99.8899407173783,179790,1,0.0,-0.0,-0.0,0,-0.0,0.0
202,99.85762790654285,0,99.82326596375424,99.8899407173783,179790,1,0.0,-0.0,-0.0,0,-0.0,0.0
