Id,price,volume
1024,99.98,0
1025,99.98,0
1026,99.98,0
1027,99.98,0
1028,99.98,0
1029,99.98,0
1030,99.98,0
1031,100.01,1.0
1032,100.01,0
1033,100.01,0
1034,100.01,0
1035,100.01,0
1036,100.01,0
1037,100.01,0
1038,100.01,0
1039,100.01,0
1040,100.01,0
1041,100.01,0
1042,100.01,0
1043,100.01,0
1044,100.01,0
1045,100.01,0
1046,100.01,0
1047,100.01,0
1048,100.01,0
1049,100.01,0
1050,100.01,0
1051,100.01,0
1052,100.01,0
1053,100.01,0
1054,100.01,0
1055,100.01,0
1056,100.01,0
1057,100.01,0
1058,100.01,0
1059,100.01,0
1060,100.01,0
1061,100.01,0
1062,100.01,0
1063,100.01,0
1064,100.01,0
1065,100.01,0
1066,100.01,0
1067,100.01,0
1068,100.01,0
1069,99.93,1123.0
1070,99.93,0
1071,99.93,0
1072,99.93,0
1073,99.93,0
1074,99.93,0
1075,99.93,0
1076,99.93,0
1077,99.93,0
1078,99.93,0
1079,99.93,0
1080,99.93,0
1081,99.93,0
1082,99.93,0
1083,99.93,0
1084,99.93,0
1085,99.93,0
1086,99.93,0
1087,99.93,0
1088,99.93,0
1089,99.93,0
1090,99.93,0
1091,99.94,3.0
1092,99.94,0
1093,99.94,0
1094,99.94,0
1095,99.94,0
1096,99.94,0
1097,99.94,0
1098,99.94,0
1099,99.94,0
1100,99.94,0
1101,99.94,0
1102,99.89,2.0
1103,99.89,0
1104,99.89,0
1105,99.89,0
1106,99.89,0
1107,99.89,0
1108,99.89,0
1109,99.89,0
1110,99.89,0
1111,99.89,0
1112,99.89,0
1113,99.89,0
1114,99.89,0
1115,99.89,0
1116,99.89,0
1117,99.89,0
1118,99.89,0
1119,99.89,0
1120,99.89,0
1121,99.89,0
1122,99.89,1123.0
1123,99.89,0
1124,99.89,0
1125,99.89,0
1126,99.89,0
1127,99.89,0
1128,99.89,0
1129,99.89,0
1130,99.86,1175.0
1131,99.97,1.0
1132,99.97,0
1133,99.97,0
1134,99.97,0
1135,99.97,0
1136,99.97,0
1137,99.97,0
1138,99.97,0
1139,99.97,0
1140,99.97,0
1141,99.97,0
1142,99.92,6.0
1143,99.92,0
1144,99.92,0
1145,99.92,0
1146,99.92,0
1147,99.92,0
1148,99.92,0
1149,99.92,0
1150,99.92,0
1151,99.9,1113.0
1152,99.9,0
1153,99.9,0
1154,99.9,0
1155,99.9,0
1156,99.9,0
1157,99.9,0
1158,99.9,0
1159,99.9,0
1160,99.9,0
1161,99.9,0
1162,99.9,0
1163,99.9,0
1164,99.9,0
1165,99.9,0
1166,99.9,0
1167,99.9,0
1168,99.9,0
1169,99.9,0
1170,99.9,0
1171,99.9,0
1172,99.9,0
1173,99.9,0
1174,99.9,0
1175,99.9,0
1176,99.9,0
1177,99.9,0
1178,99.9,0
1179,99.9,0
1180,99.9,0
1181,99.9,0
1182,99.9,0
1183,99.9,0
1184,99.9,0
1185,99.9,0
1186,99.9,0
1187,99.9,0
1188,99.9,0
1189,99.9,0
1190,99.9,0
1191,99.9,0
1192,99.9,0
1193,99.9,0
1194,99.9,0
1195,99.9,0
1196,99.9,0
1197,99.9,0
1198,99.9,0
1199,99.9,0
1200,99.9,0
1201,99.9,0
1202,99.9,0
1203,99.9,0
1204,99.9,0
1205,99.9,0
1206,99.9,0
1207,99.9,0
1208,99.9,0
1209,99.9,0
1210,99.9,0
1211,99.9,0
1212,99.9,0
1213,99.9,0
1214,99.9,0
1215,99.9,0
1216,99.9,0
1217,99.9,0
1218,99.9,0
1219,99.9,0
1220,99.9,0
1221,99.9,0
1222,99.9,0
1223,99.9,0
1224,99.9,0
1225,99.9,0
1226,99.9,0
1227,99.9,0
1228,99.9,0
1229,99.9,0
1230,99.86,1187.0
1231,99.86,0
1232,99.86,0
1233,99.86,0
1234,99.86,0
1235,99.86,0
1236,99.86,0
1237,99.86,0
1238,99.86,0
1239,99.86,0
1240,99.86,0
1241,99.86,0
1242,99.86,0
1243,99.86,0
1244,99.86,0
1245,99.86,0
1246,99.92,7.0
1247,99.92,0
1248,99.92,0
1249,99.92,0
1250,99.92,0
1251,99.92,0
1252,99.92,0
1253,99.92,0
1254,99.92,0
1255,99.92,0
1256,99.92,0
1257,99.92,0
1258,99.92,0
1259,99.92,0
1260,99.92,0
1261,99.92,0
1262,99.92,0
1263,99.92,0
1264,99.92,0
1265,99.92,0
1266,99.92,0
1267,99.92,0
1268,99.92,0
1269,99.92,0
1270,99.92,0
1271,99.92,0
1272,99.92,0
1273,99.92,0
1274,99.92,0
1275,99.92,0
1276,99.92,0
1277,99.92,0
1278,99.92,0
1279,99.94,1097.0
1280,99.94,0
1281,99.94,0
1282,99.94,0
1283,99.94,0
1284,99.94,0
1285,99.94,0
1286,99.94,0
1287,99.94,0
1288,99.94,0
1289,99.94,0
1290,99.94,0
1291,99.94,0
1292,99.94,0
1293,99.94,0
1294,99.94,0
1295,99.94,0
1296,99.94,0
1297,99.94,0
1298,99.94,0
1299,99.94,0
1300,99.94,0
1301,99.94,0
1302,99.94,0
1303,99.94,0
1304,99.94,0
1305,99.94,0
1306,99.94,0
1307,99.94,0
1308,99.94,0
1309,99.94,0
1310,99.92,1.0
1311,99.92,0
1312,99.92,0
1313,99.92,0
1314,99.92,0
1315,99.92,0
1316,99.92,0
1317,99.92,0
1318,99.92,0
1319,99.92,0
1320,99.92,0
1321,99.92,0
1322,99.92,0
1323,99.92,0
1324,99.92,0
1325,99.92,0
1326,99.92,0
1327,99.92,0
1328,99.92,0
1329,99.92,0
1330,99.92,0
1331,99.92,0
1332,99.92,0
1333,99.92,0
1334,99.92,0
1335,99.92,0
1336,99.92,0
1337,99.92,0
1338,99.92,0
1339,99.92,0
1340,99.92,0
1341,99.92,0
1342,99.92,0
1343,99.92,0
1344,99.92,0
1345,99.92,0
1346,99.92,0
1347,99.92,0
1348,99.92,0
1349,99.92,0
1350,99.92,0
1351,99.92,0
1352,99.92,0
1353,99.92,0
1354,99.92,0
1355,99.92,0
1356,99.92,0
1357,99.92,0
1358,99.92,0
1359,99.92,0
1360,99.92,0
1361,99.92,0
1362,99.92,0
1363,99.92,0
1364,99.92,0
1365,99.92,0
1366,99.92,0
1367,99.92,0
1368,99.92,0
1369,99.92,0
1370,99.92,0
1371,99.92,0
1372,99.89,1157.0
1373,99.89,0
1374,99.89,0
1375,99.89,0
1376,99.89,0
1377,99.89,0
1378,99.89,0
1379,99.89,0
1380,99.89,0
1381,99.89,0
1382,99.89,0
1383,99.89,0
1384,99.89,0
1385,99.89,0
1386,99.89,0
1387,99.89,0
1388,99.89,0
1389,99.89,0
1390,99.89,0
1391,99.89,0
1392,99.89,0
1393,99.89,0
1394,99.89,0
1395,99.89,0
1396,99.89,0
1397,99.89,0
1398,99.89,0
1399,99.89,0
1400,99.89,0
1401,99.89,0
1402,99.89,0
1403,99.89,0
1404,99.89,0
1405,99.89,0
1406,99.89,0
1407,99.89,0
1408,99.89,0
1409,99.89,0
1410,99.89,0
1411,99.89,0
1412,99.89,0
1413,99.89,0
1414,99.89,0
1415,99.89,0
1416,99.89,0
1417,99.89,0
1418,99.89,0
1419,99.89,0
1420,99.89,0
1421,99.89,0
1422,99.89,0
1423,99.89,0
1424,99.89,0
1425,99.89,0
1426,99.89,0
1427,99.89,0
1428,99.89,0
1429,99.89,0
1430,99.89,0
1431,99.89,0
1432,99.89,0
1433,99.89,0
1434,99.89,0
1435,99.89,0
1436,99.93,1.0
1437,99.93,0
1438,99.93,1201.0
1439,99.93,0
1440,99.93,0
1441,99.93,0
1442,99.93,0
1443,99.93,0
1444,99.93,0
1445,99.93,0
1446,99.93,0
1447,99.93,0
1448,99.93,0
1449,99.93,0
1450,99.93,0
1451,99.93,0
1452,99.93,0
1453,99.93,0
1454,99.93,0
1455,99.93,0
1456,99.93,0
1457,99.93,0
1458,99.93,0
1459,99.93,0
1460,99.93,0
1461,99.93,0
1462,99.93,0
1463,99.93,0
1464,99.93,0
1465,99.93,0
1466,99.93,0
1467,99.93,0
1468,99.93,0
1469,99.93,0
1470,99.93,0
1471,99.93,0
1472,99.93,0
1473,99.93,0
1474,99.93,0
1475,99.93,0
1476,99.93,0
1477,99.93,0
1478,99.93,0
1479,99.93,0
1480,99.93,0
1481,99.93,0
1482,99.93,0
1483,99.93,0
1484,99.93,0
1485,99.93,0
1486,99.93,0
1487,99.93,0
1488,99.93,0
1489,99.93,0
1490,99.93,0
1491,99.93,0
1492,99.93,0
1493,99.93,0
1494,99.93,0
1495,99.93,0
1496,99.93,0
1497,99.93,0
1498,99.93,0
1499,99.93,0
1500,99.93,0
1501,99.93,0
1502,99.93,0
1503,99.93,0
1504,99.93,0
1505,99.93,0
1506,99.93,0
1507,99.93,0
1508,99.93,0
1509,99.93,0
1510,99.9,3.0
1511,99.9,0
1512,99.9,0
1513,99.9,0
1514,99.9,0
1515,99.9,0
1516,99.9,0
1517,99.9,0
1518,99.9,0
1519,99.9,0
1520,99.9,0
1521,99.9,0
1522,99.9,0
1523,99.9,0
1524,99.9,0
1525,99.9,0
1526,99.9,0
1527,99.9,0
1528,99.9,0
1529,99.9,0
1530,99.9,0
1531,99.9,0
1532,99.9,0
1533,99.9,0
1534,99.9,0
1535,99.9,0
1536,99.9,0
1537,99.9,0
1538,99.9,0
1539,99.89,2.0
1540,99.89,2.0
1541,99.91,3.0
1542,99.91,0
1543,99.91,0
1544,99.91,0
1545,99.91,0
1546,99.91,0
1547,99.91,0
1548,99.91,0
1549,99.91,0
1550,99.91,0
1551,99.91,0
1552,99.91,0
1553,99.91,0
1554,99.91,0
1555,99.91,0
1556,99.91,0
1557,99.91,0
1558,99.91,0
1559,99.88,1202.0
1560,99.88,0
1561,99.88,0
1562,99.88,0
1563,99.88,0
1564,99.88,0
1565,99.88,0
1566,99.88,0
1567,99.88,0
1568,99.88,0
1569,99.88,0
1570,99.88,0
1571,99.88,0
1572,99.88,0
1573,99.88,0
1574,99.88,0
1575,99.88,0
1576,99.88,0
1577,99.88,0
1578,99.88,0
1579,99.88,0
1580,99.88,0
1581,99.88,0
1582,99.88,0
1583,99.88,0
1584,99.88,0
1585,99.88,0
1586,99.88,0
1587,99.88,0
1588,99.88,0
1589,99.88,0
1590,99.88,0
1591,99.88,0
1592,99.88,0
1593,99.88,0
1594,99.88,0
1595,99.88,0
1596,99.88,0
1597,99.88,0
1598,99.88,0
1599,99.88,0
1600,99.88,0
1601,99.88,0
1602,99.88,0
1603,99.88,0
1604,99.88,0
1605,99.88,0
1606,99.88,0
1607,99.88,0
1608,99.88,0
1609,99.88,0
1610,99.88,0
1611,99.88,0
1612,99.88,0
1613,99.85,1105.0
1614,99.85,0
1615,99.85,0
1616,99.85,0
1617,99.85,0
1618,99.85,0
1619,99.9,5.0
1620,99.9,0
1621,99.9,0
1622,99.9,0
1623,99.9,0
1624,99.9,0
1625,99.9,0
1626,99.9,0
1627,99.9,0
1628,99.9,0
1629,99.9,0
1630,99.9,0
1631,99.9,0
1632,99.9,0
1633,99.9,0
1634,99.9,0
1635,99.9,0
1636,99.9,0
1637,99.9,0
1638,99.9,0
1639,99.9,0
1640,99.9,0
1641,99.9,0
1642,99.9,0
1643,99.9,0
1644,99.9,0
1645,99.9,0
1646,99.9,0
